"","nearest_coarse_block","BBA_ID","Lat1","Lon1","Forest1","Elev1","Lat2","Lon2","Forest2","Elev2","Lat3","Lon3","Forest3","Elev3","Lat4","Lon4","Forest4","Elev4","Centroid_ID","nearest_block_BBA_ID","Cell","eLists","eHours","eKM","eHA","eNumObs","eCount","total.eLists","total.eHours.x","total.eNumObs","total.eCount.x","avg.eCount","avg.eHours"
"2914",763,"60A33",40.9375,-78.59375,0.976321529,451.3073235,40.95833333,-78.5625,0.85339498,439.8540593,40.83333333,-78.75,0.681240955,491.0577718,41,-78.5,0.676667171,493.6502923,2906,2906,2354,0,0,0,0,0,0,0,0,0,0,0,0.75
"2915",763,"60A31",40.97916667,-78.59375,0.886565097,481.3716675,40.95833333,-78.5625,0.85339498,439.8540593,40.83333333,-78.75,0.681240955,491.0577718,41,-78.5,0.676667171,493.6502923,2909,2909,2266,10,1,0,0,10,0,10,1,10,0,0,0.75
"2916",763,"60A34",40.9375,-78.53125,0.682249463,409.2032532,40.95833333,-78.5625,0.85339498,439.8540593,40.83333333,-78.75,0.681240955,491.0577718,41,-78.5,0.676667171,493.6502923,2904,2904,2356,10,1,0,0,10,0,10,1,10,0,0,0.75
"2917",764,"59B72",40.85416667,-78.90625,0.915369784,520.1210022,40.875,-78.9375,0.825828924,480.5567496,40.83333333,-78.75,0.681240955,491.0577718,41,-78.5,0.676667171,493.6502923,2916,2916,2522,0,0,0,0,0,0,0,0,0,0,0,0
"2918",764,"59A75",40.89583333,-78.96875,0.796738417,429.054391,40.875,-78.9375,0.825828924,480.5567496,40.83333333,-78.75,0.681240955,491.0577718,41,-78.5,0.676667171,493.6502923,2911,2911,2431,0,0,0,0,0,0,0,0,0,0,0,0
"2919",764,"59B71",40.85416667,-78.96875,0.95145766,466.9418411,40.875,-78.9375,0.825828924,480.5567496,40.83333333,-78.75,0.681240955,491.0577718,41,-78.5,0.676667171,493.6502923,2915,2915,2520,0,0,0,0,0,0,0,0,0,0,0,0
"2920",764,"59A76",40.89583333,-78.90625,0.639749836,506.1097641,40.875,-78.9375,0.825828924,480.5567496,40.83333333,-78.75,0.681240955,491.0577718,41,-78.5,0.676667171,493.6502923,3026,3026,2433,0,0,0,0,0,0,0,0,0,0,0,0
"2921",765,"45B73",41.3125,-78.96875,0.790083911,569.2808685,41.29166667,-78.9375,0.564010554,523.2838842,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,3041,3041,1530,0,0,0,0,0,0,0,0,0,0,0,0.625
"2922",765,"45B74",41.3125,-78.90625,0.254543555,510.8927063,41.29166667,-78.9375,0.564010554,523.2838842,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,3064,3064,1532,0,0,0,0,0,0,0,0,0,0,0,0.625
"2923",765,"45B76",41.27083333,-78.90625,0.52403009,529.1935599,41.29166667,-78.9375,0.564010554,523.2838842,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,3045,3045,1624,1,2.5,3.219,0,1,0,1,2.5,1,0,0,0.625
"2924",765,"45B75",41.27083333,-78.96875,0.687384658,483.7684021,41.29166667,-78.9375,0.564010554,523.2838842,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2917,2917,1622,0,0,0,0,0,0,0,0,0,0,0,0.625
"2925",766,"47D74",41.0625,-78.03125,0.43432218,490.779977,41.04166667,-78.0625,0.512522211,442.8922304,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2919,2919,2107,0,0,0,0,0,0,0,0,0,0,0,0
"2926",766,"47D76",41.02083333,-78.03125,0.397509314,414.8947492,41.04166667,-78.0625,0.512522211,442.8922304,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2920,2920,2196,0,0,0,0,0,0,0,0,0,0,0,0
"2927",766,"47D75",41.02083333,-78.09375,0.700234515,448.7938232,41.04166667,-78.0625,0.512522211,442.8922304,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,3033,3033,2194,0,0,0,0,0,0,0,0,0,0,0,0
"2928",766,"47D73",41.0625,-78.09375,0.518022835,417.1003723,41.04166667,-78.0625,0.512522211,442.8922304,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2918,2918,2105,0,0,0,0,0,0,0,0,0,0,0,0
"2929",767,"47D63",41.0625,-78.21875,0.459784783,424.5534668,41.04166667,-78.1875,0.413109562,443.1200571,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,3038,3038,2101,8,0.8,0,0,8,0,8,0.8,8,0,0,0.4
"2930",767,"47D66",41.02083333,-78.15625,0.309255235,468.8875237,41.04166667,-78.1875,0.413109562,443.1200571,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2922,2922,2192,0,0,0,0,0,0,0,0,0,0,0,0.4
"2931",767,"47D65",41.02083333,-78.21875,0.400179298,479.4740372,41.04166667,-78.1875,0.413109562,443.1200571,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2923,2923,2190,8,0.8,0,0,8,0,8,0.8,8,0,0,0.4
"2932",767,"47D64",41.0625,-78.15625,0.48321893,399.5652008,41.04166667,-78.1875,0.413109562,443.1200571,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2921,2921,2103,0,0,0,0,0,0,0,0,0,0,0,0.4
"2933",768,"47D51",41.10416667,-78.34375,0.195351897,466.8005432,41.125,-78.3125,0.628048559,520.7920201,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2924,2924,2007,0,0,0,0,0,0,0,0,0,0,0,0.2
"2934",768,"47C55",41.14583333,-78.34375,0.61084668,617.1950928,41.125,-78.3125,0.628048559,520.7920201,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2932,2932,1917,0,0,0,0,0,0,0,0,0,0,0,0.2
"2935",768,"47D52",41.10416667,-78.28125,0.811141773,473.9658585,41.125,-78.3125,0.628048559,520.7920201,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2933,2933,2009,8,0.8,0,0,8,0,8,0.8,8,0,0,0.2
"2936",768,"47C56",41.14583333,-78.28125,0.894853887,525.2065857,41.125,-78.3125,0.628048559,520.7920201,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2931,2931,1919,0,0,0,0,0,0,0,0,0,0,0,0.2
"2937",769,"47D55",41.02083333,-78.34375,0.507967715,468.2946472,41.04166667,-78.3125,0.503832472,441.4909351,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2926,2926,2186,0,0,0,0,0,0,0,0,0,0,0,0
"2938",769,"47D53",41.0625,-78.34375,0.459599269,374.0086746,41.04166667,-78.3125,0.503832472,441.4909351,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2928,2928,2097,0,0,0,0,0,0,0,0,0,0,0,0
"2939",769,"47D56",41.02083333,-78.28125,0.41883968,505.377832,41.04166667,-78.3125,0.503832472,441.4909351,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2927,2927,2188,0,0,0,0,0,0,0,0,0,0,0,0
"2940",769,"47D54",41.0625,-78.28125,0.628923225,418.2825867,41.04166667,-78.3125,0.503832472,441.4909351,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2925,2925,2099,0,0,0,0,0,0,0,0,0,0,0,0
"2941",770,"46D43",41.0625,-78.46875,0.479026178,458.6207352,41.04166667,-78.4375,0.611499436,409.1359482,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2929,2929,2093,9,0.9,0,0,9,1,9,0.9,9,1,0.25,0.825
"2942",770,"46D45",41.02083333,-78.46875,0.761257522,385.4284363,41.04166667,-78.4375,0.611499436,409.1359482,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2938,2938,2182,8,0.8,0,0,8,0,8,0.8,8,0,0.25,0.825
"2943",770,"47D44",41.0625,-78.40625,0.488447929,406.2047005,41.04166667,-78.4375,0.611499436,409.1359482,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2939,2939,2095,8,0.8,0,0,8,0,8,0.8,8,0,0.25,0.825
"2944",770,"47D46",41.02083333,-78.40625,0.717266113,386.2899208,41.04166667,-78.4375,0.611499436,409.1359482,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2930,2930,2184,8,0.8,0,0,8,0,8,0.8,8,0,0.25,0.825
"2945",771,"46D41",41.10416667,-78.46875,0.911951861,558.8922974,41.125,-78.4375,0.728340825,572.7018107,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2934,2934,2003,0,0,0,0,0,0,0,0,0,0,0.25,0.375
"2946",771,"47C46",41.14583333,-78.40625,0.69766801,NA,41.125,-78.4375,0.728340825,572.7018107,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2937,2937,1915,0,0,0,0,0,0,0,0,0,0,0.25,0.375
"2947",771,"47D42",41.10416667,-78.40625,0.348154536,477.2673798,41.125,-78.4375,0.728340825,572.7018107,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2936,2936,2005,7,0.7,0,0,7,0,7,0.7,7,0,0.25,0.375
"2948",771,"46C45",41.14583333,-78.46875,0.955588892,681.945755,41.125,-78.4375,0.728340825,572.7018107,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2935,2935,1913,8,0.8,0,0,8,1,8,0.8,8,1,0.25,0.375
"2949",772,"47C53",41.1875,-78.34375,0.240946835,646.7079904,41.20833333,-78.3125,0.536712618,616.9482758,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2942,2942,1827,0,0,0,0,0,0,0,0,0,0,0,0
"2950",772,"47C54",41.1875,-78.28125,0.856591707,589.5803566,41.20833333,-78.3125,0.536712618,616.9482758,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2975,2975,1829,0,0,0,0,0,0,0,0,0,0,0,0
"2951",772,"47C51",41.22916667,-78.34375,0.244791846,635.8894119,41.20833333,-78.3125,0.536712618,616.9482758,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2941,2941,1735,0,0,0,0,0,0,0,0,0,0,0,0
"2952",772,"47C52",41.22916667,-78.28125,0.804520085,595.6153442,41.20833333,-78.3125,0.536712618,616.9482758,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2940,2940,1738,0,0,0,0,0,0,0,0,0,0,0,0
"2953",773,"47C42",41.22916667,-78.40625,0.478077746,466.7116394,41.20833333,-78.4375,0.8002409,535.3868265,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2960,2960,1733,0,0,0,0,0,0,0,0,0,0,0,0.0825
"2954",773,"46C41",41.22916667,-78.46875,0.957368127,477.8205681,41.20833333,-78.4375,0.8002409,535.3868265,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2963,2963,1731,0,0,0,0,0,0,0,0,0,0,0,0.0825
"2955",773,"46C43",41.1875,-78.46875,0.990684205,589.2596436,41.20833333,-78.4375,0.8002409,535.3868265,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2943,2943,1822,0,0,0,0,0,0,0,0,0,0,0,0.0825
"2956",773,"47C44",41.1875,-78.40625,0.774833523,607.755455,41.20833333,-78.4375,0.8002409,535.3868265,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2944,2944,1824,1,0.33,0,0,1,0,1,0.33,1,0,0,0.0825
"2957",774,"47B73",41.3125,-78.09375,0.599365605,260.8011246,41.29166667,-78.0625,0.784418633,439.4671813,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2945,2945,1560,0,0,0,0,0,0,0,0,0,0,0,0
"2958",774,"47B76",41.27083333,-78.03125,0.962427546,580.2446899,41.29166667,-78.0625,0.784418633,439.4671813,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2956,2956,1654,0,0,0,0,0,0,0,0,0,0,0,0
"2959",774,"47B75",41.27083333,-78.09375,0.59750207,387.3085124,41.29166667,-78.0625,0.784418633,439.4671813,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2946,2946,1652,0,0,0,0,0,0,0,0,0,0,0,0
"2960",774,"47B74",41.3125,-78.03125,0.97837931,529.5143982,41.29166667,-78.0625,0.784418633,439.4671813,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2957,2957,1562,0,0,0,0,0,0,0,0,0,0,0,0
"2961",775,"47B66",41.27083333,-78.15625,0.292081232,425.7650503,41.29166667,-78.1875,0.423762428,391.0054387,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2950,2950,1650,0,0,0,0,0,0,0,0,0,0,0,0
"2962",775,"47B65",41.27083333,-78.21875,0.672865999,496.7431824,41.29166667,-78.1875,0.423762428,391.0054387,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2949,2949,1648,0,0,0,0,0,0,0,0,0,0,0,0
"2963",775,"47B64",41.3125,-78.15625,0.217437153,319.1653347,41.29166667,-78.1875,0.423762428,391.0054387,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2948,2948,1558,0,0,0,0,0,0,0,0,0,0,0,0
"2964",775,"47B63",41.3125,-78.21875,0.512665329,322.3481873,41.29166667,-78.1875,0.423762428,391.0054387,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2947,2947,1556,0,0,0,0,0,0,0,0,0,0,0,0
"2965",776,"47D71",41.10416667,-78.09375,0.413862069,355.2147865,41.125,-78.0625,0.330460877,401.9999898,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2951,2951,2015,0,0,0,0,0,0,0,0,0,0,0,0
"2966",776,"47C75",41.14583333,-78.09375,0.332103321,387.8749123,41.125,-78.0625,0.330460877,401.9999898,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2953,2953,1925,0,0,0,0,0,0,0,0,0,0,0,0
"2967",776,"47D72",41.10416667,-78.03125,0.256274131,462.9102707,41.125,-78.0625,0.330460877,401.9999898,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2954,2954,2017,0,0,0,0,0,0,0,0,0,0,0,0
"2968",776,"47C76",41.14583333,-78.03125,0.319603988,NA,41.125,-78.0625,0.330460877,401.9999898,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2952,2952,1927,0,0,0,0,0,0,0,0,0,0,0,0
"2969",777,"47C72",41.22916667,-78.03125,0.835268505,484.3922852,41.20833333,-78.0625,0.654764842,508.3449494,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2955,2955,1746,0,0,0,0,0,0,0,0,0,0,0,0
"2970",777,"47C73",41.1875,-78.09375,0.805761145,535.0943604,41.20833333,-78.0625,0.654764842,508.3449494,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2968,2968,1835,0,0,0,0,0,0,0,0,0,0,0,0
"2971",777,"47C74",41.1875,-78.03125,0.379675268,421.0901978,41.20833333,-78.0625,0.654764842,508.3449494,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2970,2970,1837,0,0,0,0,0,0,0,0,0,0,0,0
"2972",777,"47C71",41.22916667,-78.09375,0.598354448,592.8029541,41.20833333,-78.0625,0.654764842,508.3449494,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2969,2969,1744,0,0,0,0,0,0,0,0,0,0,0,0
"2973",778,"46B43",41.3125,-78.46875,0.918247516,486.9433975,41.29166667,-78.4375,0.670738889,418.7139442,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2958,2958,1547,0,0,0,0,0,0,0,0,0,0,0,0
"2974",778,"47B46",41.27083333,-78.40625,0.940608533,375.967514,41.29166667,-78.4375,0.670738889,418.7139442,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2959,2959,1641,0,0,0,0,0,0,0,0,0,0,0,0
"2975",778,"47B44",41.3125,-78.40625,0.522368779,409.7997017,41.29166667,-78.4375,0.670738889,418.7139442,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2961,2961,1549,0,0,0,0,0,0,0,0,0,0,0,0
"2976",778,"46B45",41.27083333,-78.46875,0.301730729,402.1451634,41.29166667,-78.4375,0.670738889,418.7139442,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2962,2962,1639,0,0,0,0,0,0,0,0,0,0,0,0
"2977",779,"47C63",41.1875,-78.21875,0.899742931,546.6927261,41.20833333,-78.1875,0.897663531,584.734379,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2964,2964,1831,0,0,0,0,0,0,0,0,0,0,0,0
"2978",779,"47C62",41.22916667,-78.15625,0.906984017,595.4990273,41.20833333,-78.1875,0.897663531,584.734379,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2966,2966,1742,0,0,0,0,0,0,0,0,0,0,0,0
"2979",779,"47C64",41.1875,-78.15625,0.93856456,602.6339983,41.20833333,-78.1875,0.897663531,584.734379,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2967,2967,1833,0,0,0,0,0,0,0,0,0,0,0,0
"2980",779,"47C61",41.22916667,-78.21875,0.845362616,594.1117641,41.20833333,-78.1875,0.897663531,584.734379,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2965,2965,1740,0,0,0,0,0,0,0,0,0,0,0,0
"2981",780,"47B54",41.3125,-78.28125,0.681955834,670.2766113,41.29166667,-78.3125,0.542256991,559.4859497,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2974,2974,1554,0,0,0,0,0,0,0,0,0,0,0,0
"2982",780,"47B56",41.27083333,-78.28125,0.196496599,621.2820374,41.29166667,-78.3125,0.542256991,559.4859497,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2972,2972,1646,0,0,0,0,0,0,0,0,0,0,0,0
"2983",780,"47B53",41.3125,-78.34375,0.67920354,302.1688416,41.29166667,-78.3125,0.542256991,559.4859497,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2973,2973,1551,0,0,0,0,0,0,0,0,0,0,0,0
"2984",780,"47B55",41.27083333,-78.34375,0.611371989,644.2163086,41.29166667,-78.3125,0.542256991,559.4859497,41.16666667,-78.25,0.602115026,482.1578574,41,-78.5,0.676667171,493.6502923,2971,2971,1643,0,0,0,0,0,0,0,0,0,0,0,0
"2985",781,"46D32",41.10416667,-78.53125,0.336964415,669.8198776,41.125,-78.5625,0.722714167,603.5931873,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2976,2976,2001,0,0,0,0,0,0,0,0,0,0,0,0
"2986",781,"46D31",41.10416667,-78.59375,0.672360732,587.3745117,41.125,-78.5625,0.722714167,603.5931873,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2982,2982,1999,0,0,0,0,0,0,0,0,0,0,0,0
"2987",781,"46C35",41.14583333,-78.59375,0.906196604,539.1763153,41.125,-78.5625,0.722714167,603.5931873,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2983,2983,1909,0,0,0,0,0,0,0,0,0,0,0,0
"2988",781,"46C36",41.14583333,-78.53125,0.975334915,618.0020447,41.125,-78.5625,0.722714167,603.5931873,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2986,2986,1911,0,0,0,0,0,0,0,0,0,0,0,0
"2989",782,"46D35",41.02083333,-78.59375,0.880780272,552.2858887,41.04166667,-78.5625,0.660300849,586.701326,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2978,2978,2178,6,0.6,0,0,6,0,6,0.6,6,0,2.5,0.9
"2990",782,"46D34",41.0625,-78.53125,0.250345829,615.4381714,41.04166667,-78.5625,0.660300849,586.701326,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2977,2977,2091,10,1,0,0,10,4,10,1,10,4,2.5,0.9
"2991",782,"46D33",41.0625,-78.59375,0.905069858,685.0335449,41.04166667,-78.5625,0.660300849,586.701326,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2981,2981,2089,10,1,0,0,10,6,10,1,10,6,2.5,0.9
"2992",782,"46D36",41.02083333,-78.53125,0.605007435,494.047699,41.04166667,-78.5625,0.660300849,586.701326,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2979,2979,2180,10,1,0,0,10,0,10,1,10,0,2.5,0.9
"2993",783,"46D24",41.0625,-78.65625,0.79538595,537.2500977,41.04166667,-78.6875,0.743699539,554.394965,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2994,2994,2087,10,1,0,0,10,0,10,1,10,0,0,0.5
"2994",783,"46D26",41.02083333,-78.65625,0.619970866,584.1973389,41.04166667,-78.6875,0.743699539,554.394965,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2993,2993,2176,10,1,0,0,10,0,10,1,10,0,0,0.5
"2995",783,"46D25",41.02083333,-78.71875,0.766801985,566.4518814,41.04166667,-78.6875,0.743699539,554.394965,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2992,2992,2174,0,0,0,0,0,0,0,0,0,0,0,0.5
"2996",783,"46D23",41.0625,-78.71875,0.792639356,529.680542,41.04166667,-78.6875,0.743699539,554.394965,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2980,2980,2085,0,0,0,0,0,0,0,0,0,0,0,0.5
"2997",784,"46D22",41.10416667,-78.65625,0.704819068,519.5215522,41.125,-78.6875,0.812892953,484.0048901,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2995,2995,1997,0,0,0,0,0,0,0,0,0,0,0,0.2
"2998",784,"46C26",41.14583333,-78.65625,0.969577504,503.528064,41.125,-78.6875,0.812892953,484.0048901,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2996,2996,1907,0,0,0,0,0,0,0,0,0,0,0,0.2
"2999",784,"46C25",41.14583333,-78.71875,0.778673991,468.8782578,41.125,-78.6875,0.812892953,484.0048901,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2985,2985,1905,8,0.8,0,0,8,0,8,0.8,8,0,0,0.2
"3000",784,"46D21",41.10416667,-78.71875,0.798501249,444.0916862,41.125,-78.6875,0.812892953,484.0048901,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2984,2984,1995,0,0,0,0,0,0,0,0,0,0,0,0.2
"3001",785,"46B34",41.3125,-78.53125,0.666886681,534.4326019,41.29166667,-78.5625,0.535337094,544.1251648,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2987,2987,1545,0,0,0,0,0,0,0,0,0,0,0,0
"3002",785,"46B35",41.27083333,-78.59375,0.363320477,596.3078575,41.29166667,-78.5625,0.535337094,544.1251648,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,3055,3055,1635,0,0,0,0,0,0,0,0,0,0,0,0
"3003",785,"46B36",41.27083333,-78.53125,0.744351755,461.3912773,41.29166667,-78.5625,0.535337094,544.1251648,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2988,2988,1637,0,0,0,0,0,0,0,0,0,0,0,0
"3004",785,"46B33",41.3125,-78.59375,0.366789463,584.3689226,41.29166667,-78.5625,0.535337094,544.1251648,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,3054,3054,1543,0,0,0,0,0,0,0,0,0,0,0,0
"3005",786,"46C32",41.22916667,-78.53125,0.89501587,415.129691,41.20833333,-78.5625,0.897561298,442.6833509,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2991,2991,1729,2,4,0,0,2,0,2,4,2,0,0,1.17
"3006",786,"46C31",41.22916667,-78.59375,0.878636712,435.3325539,41.20833333,-78.5625,0.897561298,442.6833509,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,3048,3048,1727,0,0,0,0,0,0,0,0,0,0,0,1.17
"3007",786,"46C33",41.1875,-78.59375,0.847594142,414.8995768,41.20833333,-78.5625,0.897561298,442.6833509,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2989,2989,1818,6,0.6,0,0,6,0,6,0.6,6,0,0,1.17
"3008",786,"46C34",41.1875,-78.53125,0.968998466,505.371582,41.20833333,-78.5625,0.897561298,442.6833509,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2990,2990,1820,1,0.08,0,0,6,0,1,0.08,6,0,0,1.17
"3009",787,"46D15",41.02083333,-78.84375,0.918819061,465.7602501,41.04166667,-78.8125,0.904800251,464.4093727,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,3000,3000,2170,0,0,0,0,0,0,0,0,0,0,0,0.5
"3010",787,"46D14",41.0625,-78.78125,0.911770833,470.7041809,41.04166667,-78.8125,0.904800251,464.4093727,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2998,2998,2083,10,1,0,0,10,0,10,1,10,0,0,0.5
"3011",787,"46D13",41.0625,-78.84375,0.821979167,448.2822456,41.04166667,-78.8125,0.904800251,464.4093727,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2997,2997,2081,0,0,0,0,0,0,0,0,0,0,0,0.5
"3012",787,"46D16",41.02083333,-78.78125,0.966631944,472.8908142,41.04166667,-78.8125,0.904800251,464.4093727,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,3001,3001,2172,10,1,0,0,10,0,10,1,10,0,0,0.5
"3013",788,"45D73",41.0625,-78.96875,0.953829573,486.6399117,41.04166667,-78.9375,0.947106733,396.2704709,41.16666667,-78.75,0.752605341,511.244222,41,-78.5,0.676667171,493.6502923,2999,2999,2077,0,0,0,0,0,0,0,0,0,0,0,0.05
